Wall time,Step,Value
1658469654.560779,1,4.427734851837158
1658469657.2264721,2,76.1794662475586
1658469660.6168125,3,77.15253448486328
1658469665.0440059,4,22.350282669067383
1658469670.5600407,5,75.88798522949219
1658469676.2179673,6,14.745081901550293
1658469677.5164793,7,18.191099166870117
1658469678.899234,8,30.572172164916992
1658469680.464227,9,14.14228343963623
1658469689.5921934,10,0.09624409675598145
1658469699.6994846,11,51.18975830078125
1658469701.607297,12,2.8072097301483154
1658469703.7640119,13,15.957534790039062
1658469708.961501,14,45.43844985961914
1658469712.5267246,15,76.49510955810547
1658469716.9725742,16,20.191028594970703
1658469718.3714976,17,22.06040382385254
1658469719.751086,18,27.928733825683594
1658469721.1348853,19,6.361135959625244
1658469726.9497504,20,19.931072235107422
1658469736.6444576,21,-23.675689697265625
1658469738.0380569,22,8.502297401428223
1658469739.4035342,23,15.388243675231934
1658469742.7212114,24,91.98141479492188
1658469744.1620471,25,0.379690557718277
1658469745.5753317,26,4.22932767868042
1658469750.4329393,27,75.41771697998047
1658469751.7929075,28,37.177310943603516
1658469756.4535277,29,30.046003341674805
1658469760.912364,30,21.527299880981445
1658469764.6444871,31,49.40347671508789
1658469766.6327262,32,27.287511825561523
1658469777.2330868,33,57.00217819213867
1658469785.857633,34,11.003776550292969
1658469788.872275,35,39.07304000854492
1658469790.3167694,36,2.8244259357452393
1658469796.8839233,37,-0.9399938583374023
1658469801.6290581,38,19.132543563842773
1658469803.0908737,39,44.01539611816406
1658469806.1206813,40,27.172693252563477
1658469810.6240854,41,10.602967262268066
1658469812.0024467,42,18.053165435791016
1658469813.4342995,43,-4.63107442855835
1658469816.875347,44,84.99552917480469
1658469818.6154144,45,24.03455924987793
1658469822.2668462,46,33.10602951049805
1658469824.003504,47,-5.969359874725342
1658469826.0972104,48,13.04613971710205
1658469828.0169237,49,-9.988184928894043
1658469829.988849,50,35.89377975463867
1658469833.1403856,51,57.8566780090332
1658469836.4803,52,18.217931747436523
1658469840.0410802,53,6.616120338439941
1658469841.697382,54,21.95782470703125
1658469843.1287272,55,18.040565490722656
1658469844.5887396,56,-1.4952274560928345
1658469846.7327514,57,33.64733123779297
1658469850.1965356,58,83.70092010498047
1658469851.9219625,59,11.191497802734375
1658469854.9992495,60,57.680606842041016
1658469856.445147,61,32.00163269042969
1658469857.8763838,62,-9.168466567993164
1658469862.4487514,63,26.31364631652832
1658469869.0587127,64,-22.160755157470703
1658469870.743311,65,36.67264175415039
1658469874.2830527,66,69.8165054321289
1658469878.6444454,67,34.21875762939453
1658469885.4998128,68,11.620361328125
1658469887.4920626,69,40.8580322265625
1658469889.4324498,70,-5.304522514343262
1658469891.449381,71,7.6521148681640625
1658469895.3253353,72,101.60861206054688
1658469899.7278786,73,60.12788391113281
1658469902.3045309,74,20.551280975341797
1658469903.7012513,75,28.373458862304688
1658469910.2787175,76,-12.126448631286621
1658469913.405906,77,52.78514099121094
1658469916.2795117,78,39.85145950317383
1658469921.7241793,79,4.479156494140625
1658469929.559163,80,53.734798431396484
1658469930.9340677,81,-3.2394752502441406
1658469932.346851,82,27.310840606689453
1658469935.1300251,83,65.93143463134766
1658469936.5785563,84,23.128910064697266
1658469938.057328,85,19.679052352905273
1658469942.0106604,86,25.521997451782227
1658469950.359511,87,45.68067169189453
1658469952.2602923,88,-2.0499799251556396
1658469954.1589322,89,19.89997673034668
1658469956.3033931,90,9.579008102416992
1658469959.7324934,91,59.46406173706055
1658469961.7568867,92,3.5271859169006348
1658469967.5628254,93,17.543481826782227
1658469969.0377111,94,26.98149871826172
1658469970.5585032,95,33.039588928222656
1658469971.9886472,96,11.691628456115723
