Wall time,Step,Value
1658441428.3080297,1,-11.690706253051758
1658441435.4931867,4,-46.89488983154297
1658441439.6347253,5,-123.23046112060547
1658441459.990499,11,-33.937923431396484
1658441461.5824296,12,17.54498863220215
1658441468.0901842,15,-40.24664306640625
1658441471.400497,16,-64.85897064208984
1658441481.9235456,19,12.892922401428223
1658441483.5574403,20,26.504413604736328
1658441486.2808225,21,-122.24931335449219
1658441490.153245,23,-39.32518768310547
1658441492.735315,24,-20.623783111572266
1658441499.974818,27,-97.05845642089844
1658441503.4567103,28,-34.270442962646484
1658441529.050001,34,-79.67208862304688
1658441540.8626146,37,-100.14253997802734
1658441542.4825904,38,11.596532821655273
1658441547.490939,39,-99.4425048828125
1658441551.916591,40,-103.88996887207031
1658441558.684153,41,-83.0825424194336
1658441579.2554393,48,33.407127380371094
1658441582.0323412,49,-74.06948852539062
1658441589.166755,50,-47.47921371459961
1658441594.3524077,52,70.92969512939453
1658441598.0245247,53,-124.05193328857422
1658441602.2229068,55,2.977525472640991
1658441612.52498,58,-101.76685333251953
1658441623.6681278,61,-94.30926513671875
1658441630.3265748,62,-62.582313537597656
1658441633.3046155,63,-51.497596740722656
1658441635.5978472,64,-53.053192138671875
1658441638.642354,66,14.223783493041992
1658441642.8097992,67,34.665889739990234
1658441645.4663718,68,17.384979248046875
1658441648.3418996,69,-91.39636993408203
1658441652.6889327,71,-117.19593048095703
1658441656.6156993,72,-125.9210205078125
1658441677.8918648,78,-84.11612701416016
1658441686.173922,80,47.071563720703125
1658441691.6666913,81,-111.62886810302734
1658441704.1335337,83,-130.6198272705078
1658441706.8801155,84,-25.84413719177246
1658441717.6448944,86,-69.16947174072266
1658441733.2757127,90,-118.56718444824219
1658441735.046739,91,3.122504949569702
1658441748.013757,96,-80.01689910888672
1658441763.8953516,100,-118.61685943603516
1658441767.36985,101,-94.35977935791016
1658441775.6901267,104,-80.22364044189453
1658441786.2793758,107,47.476478576660156
1658441788.820206,108,62.30915832519531
1658441792.0063462,110,32.71369934082031
1658441806.0983593,115,25.496299743652344
1658441811.8074536,117,-94.7448959350586
1658441825.1126752,122,-107.45772552490234
1658441840.4388165,126,-104.8747329711914
1658441846.0899484,127,-133.64683532714844
1658441849.9956708,129,-17.73061180114746
1658441855.4949877,131,-74.89608764648438
1658441861.8290908,132,-35.54464340209961
1658441867.2163723,133,21.117216110229492
1658441876.9953635,137,-3.787705183029175
1658441879.8674986,138,-95.81929016113281
1658441895.3984854,144,-79.94561767578125
1658441896.9655027,145,0.9200389385223389
1658441900.7094753,147,44.190460205078125
1658441904.4075124,148,-107.08514404296875
1658441908.975134,151,-9.387413024902344
1658441936.903248,158,42.56566619873047
1658441942.275458,160,-81.33289337158203
1658441949.7769578,161,-105.25321960449219
1658441956.1140084,163,-77.9210205078125
1658441964.80065,165,-59.38995361328125
1658441970.8619328,167,-100.11216735839844
1658441982.4766917,171,-14.3778076171875
1658441985.5669615,172,-58.766075134277344
1658441987.038668,173,7.242376804351807
1658441995.5716672,176,-77.95185089111328
1658441997.1081243,177,12.938056945800781
1658442001.102211,178,-94.13340759277344
1658442003.2915359,179,-118.13679504394531
1658442008.2602289,181,12.228836059570312
1658442010.945121,182,-93.60676574707031
1658442022.639687,185,-14.244207382202148
1658442025.7504747,186,-102.0500717163086
1658442029.4225485,187,55.7734260559082
1658442045.7144196,190,-30.019920349121094
1658442048.2107077,191,-23.165403366088867
1658442052.1788723,192,-62.531341552734375
1658442053.609873,193,-20.769861221313477
1658442059.1792192,196,-5.898478984832764
1658442071.5014431,200,9.081661224365234
1658442073.0471795,201,25.16341209411621
1658442079.9196656,203,-107.63278198242188
1658442081.4809651,204,-5.317018032073975
1658442094.5966976,205,-143.38304138183594
1658442100.206623,206,-81.28901672363281
1658442105.6657329,208,40.16156005859375
1658442109.7937694,210,-25.164180755615234
1658442112.7214668,212,18.290576934814453
1658442115.8090818,214,21.888090133666992
1658442118.676681,216,22.81612777709961
1658442120.8681798,217,-96.86583709716797
1658442127.6899188,219,-100.89530944824219
1658442129.1063566,220,38.48981475830078
1658442135.1679492,221,38.41643142700195
1658442138.3245075,222,-78.77021789550781
1658442141.3865037,223,-22.824920654296875
1658442146.9132767,225,-28.68359375
1658442155.7011583,226,-111.2857437133789
1658442167.401087,230,-4.889947414398193
1658442200.8217902,236,-120.49165344238281
1658442208.4355717,238,-87.09735107421875
1658442212.1815329,239,-91.36969757080078
1658442213.8044956,240,-7.106060028076172
1658442223.236096,242,-93.81766510009766
1658442227.3171606,243,-78.77760314941406
1658442232.3192918,245,-79.05772399902344
1658442237.066344,246,-31.535900115966797
1658442241.0396354,247,-40.19844436645508
1658442243.393995,248,15.514884948730469
1658442266.9878032,253,3.9978106021881104
1658442270.74749,254,-12.58990478515625
1658442272.3696032,255,21.62847137451172
1658442283.8221169,258,-93.03109741210938
1658442285.3720956,259,-18.15056037902832
1658442291.8956645,260,-87.36320495605469
1658442295.9997709,261,-78.05867767333984
1658442301.4947598,263,-65.41604614257812
1658442341.1940656,271,-46.99483108520508
1658442348.397772,272,-112.23076629638672
1658442358.2456129,275,-67.89629364013672
1658442361.2619567,276,-123.97856140136719
1658442363.144415,277,-22.482608795166016
1658442370.9543235,279,-102.89923095703125
1658442376.8524005,281,-17.020095825195312
1658442384.0602973,283,-4.438239574432373
1658442390.4581714,284,-106.36290740966797
1658442400.253411,286,-53.57809066772461
1658442407.2648325,288,-112.07626342773438
1658442410.3095975,289,-119.12285614013672
1658442415.0097785,291,56.32291793823242
1658442426.582111,296,21.016801834106445
1658442429.4902196,297,-96.91422271728516
1658442431.5265708,298,-85.33988189697266
1658442434.0541978,299,-94.36640930175781
1658442447.4185975,305,15.988662719726562
1658442453.977639,307,-98.57188415527344
1658442462.4793384,309,-66.82940673828125
1658442466.263611,310,-126.98921966552734
1658442475.199909,313,24.29248809814453
1658442477.1391537,314,-10.049118041992188
1658442483.3149412,317,-6.838240146636963
1658442488.6122556,319,-21.600040435791016
1658442493.5019033,320,-53.685760498046875
1658442504.1171448,323,-4.164829730987549
1658442508.7537975,325,29.6425838470459
1658442523.9930053,330,-124.60340118408203
1658442528.5958042,331,-77.07903289794922
1658442534.9652917,332,-85.82913970947266
1658442536.4669151,333,30.98957633972168
1658442564.3215978,338,-70.32450866699219
1658442565.7639687,339,-8.353994369506836
1658442574.5723968,341,-19.230270385742188
1658442579.4133217,344,8.655153274536133
1658442582.928396,345,-65.33528900146484
1658442586.087884,346,-104.48123168945312
1658442596.1549876,347,-65.1103515625
1658442609.1714876,349,1.6677277088165283
1658442612.3319113,351,44.7933349609375
1658442615.8783414,353,26.595190048217773
1658442618.5391445,354,-19.69285774230957
1658442622.4098725,355,-73.52766418457031
1658442642.4129887,359,-103.08525085449219
1658442646.8226697,361,-32.58455276489258
1658442653.3804195,363,-74.12511444091797
1658442658.1388757,364,-93.4975814819336
1658442662.7247927,365,37.26445770263672
1658442666.201941,366,88.5579833984375
1658442668.3080535,367,-87.10121154785156
1658442671.4137404,368,-89.6817626953125
1658442673.0014732,369,54.67588806152344
1658442695.5729504,375,-20.264591217041016
1658442700.3271782,378,31.968015670776367
1658442702.3608372,379,14.398947715759277
1658442728.6450617,386,-82.63430786132812
1658442730.971786,387,-81.6025161743164
1658442745.406975,391,-96.271484375
1658442749.28947,392,-26.2994327545166
1658442750.7581873,393,-8.242385864257812
1658442753.6377428,394,-98.45691680908203
1658442755.5374296,395,18.101037979125977
1658442757.5633438,396,5.020382404327393
1658442759.1266005,397,-15.60879898071289
1658442761.6767595,398,33.6384162902832
1658442763.7798805,399,-94.6321792602539
1658442765.7644958,400,3.0564045906066895
1658442775.43984,402,-125.3449478149414
1658442779.1917934,403,-45.71714782714844
1658442784.8467,405,-92.40263366699219
1658442809.1799326,409,-61.494873046875
1658442811.8225992,410,-115.99880981445312
1658442821.5427787,413,-132.39743041992188
1658442824.787056,414,4.322618007659912
1658442826.682131,415,12.745650291442871
1658442828.2744563,416,-2.988825559616089
1658442834.5638292,419,-57.06497573852539
1658442848.0932534,422,-129.66136169433594
1658442853.224725,423,-42.387725830078125
1658442863.3399074,426,-109.65592956542969
1658442865.7238889,427,-8.129209518432617
1658442883.1747546,431,42.29670715332031
1658442885.8020322,432,-65.04315948486328
1658442905.5348644,435,-20.66488265991211
1658442909.2847621,436,-92.04117584228516
1658442912.3331301,437,-110.65524291992188
1658442914.4407208,438,-7.900290012359619
1658442917.2372677,439,-117.07685852050781
1658442918.7495189,440,7.285920143127441
1658442920.3352516,441,1.9340957403182983
1658442925.1259546,442,-23.51067543029785
1658442928.6671555,444,2.8178114891052246
1658442937.8932807,445,-31.495622634887695
1658442939.4580595,446,25.333072662353516
1658442945.8537915,447,-97.68389892578125
1658442968.585242,451,-28.159088134765625
1658442972.0355916,452,-83.99140167236328
1658442975.6658611,453,-61.74296569824219
1658442978.0353434,454,-109.55571746826172
1658442979.5229354,455,-6.895557403564453
1658442988.9220185,457,-69.20745849609375
1658442995.2148657,459,45.92243194580078
1658443002.034174,461,-81.72461700439453
1658443005.3416278,462,-83.32286834716797
1658443016.954021,465,-121.13734436035156
1658443019.6605434,466,-118.1911849975586
1658443021.1424253,467,37.321983337402344
1658443029.5243418,469,-109.50482940673828
1658443038.5941417,471,-125.40675354003906
1658443050.6909328,475,31.5101375579834
1658443053.5408757,476,-95.8426284790039
1658443063.9311082,479,-62.61594009399414
1658443067.0028894,480,-46.35440444946289
1658443068.6077852,481,10.300176620483398
1658443071.4787338,482,-15.558241844177246
1658443076.13907,483,-88.36009216308594
1658443079.6536238,484,-92.51362609863281
1658443083.6359425,485,-61.93701171875
1658443097.5110047,487,-84.4035415649414
1658443102.6173787,488,-91.10189056396484
1658443107.6780705,489,-95.23402404785156
1658443117.6390536,490,-104.58226776123047
1658443123.149385,492,-85.98995208740234
1658443135.8461907,495,28.08233642578125
1658443147.8573782,499,-92.17863464355469
1658443157.2366202,502,-67.83361053466797
1658443160.7119117,503,-69.72525787353516
1658443164.0459762,504,-69.27751159667969
1658443172.8822339,507,-104.75139617919922
1658443179.0118058,509,-78.09230041503906
1658443182.3548717,510,-103.59455871582031
1658443183.8293257,511,6.153596878051758
1658443187.555201,512,-108.46537017822266
1658443191.7890832,513,-54.627418518066406
1658443193.2905118,514,38.93410110473633
1658443194.9060028,515,13.228837013244629
1658443208.0751853,518,-84.48084259033203
1658443220.336283,519,-122.55854797363281
1658443221.886531,520,-12.73862361907959
1658443226.0504003,521,-21.18553924560547
1658443235.7244508,524,-52.918479919433594
1658443258.9012446,531,0.5903493762016296
1658443268.0509377,534,-124.13500213623047
1658443271.1409206,535,-95.97991180419922
1658443278.6968787,537,-104.33849334716797
1658443284.908049,538,-90.58836364746094
1658443287.8316994,539,-86.7494888305664
1658443291.5031507,540,-54.16987228393555
1658443294.4476402,541,-79.02384948730469
1658443301.0506525,543,-53.57667922973633
1658443303.716392,544,-21.91521453857422
1658443307.8753877,545,-44.69491195678711
1658443314.571784,547,34.12226104736328
1658443317.5185409,548,-11.968470573425293
1658443322.922213,551,13.101611137390137
1658443328.0679295,553,78.60795593261719
1658443334.1071563,555,-90.77090454101562
1658443335.6384568,556,-9.041850090026855
1658443341.0276723,557,-82.30237579345703
1658443364.7909532,563,-101.21501159667969
1658443366.2180066,564,2.967733860015869
1658443371.903132,565,-109.47888946533203
1658443382.2368553,569,9.02230453491211
1658443398.5534587,572,8.107975959777832
1658443402.9621196,574,-8.007418632507324
1658443419.1977856,577,17.68506622314453
1658443432.3673782,581,-86.84748077392578
1658443453.0003283,585,36.30857849121094
1658443455.643495,586,-58.38999938964844
1658443459.6531498,587,-96.59361267089844
1658443466.4767969,589,-56.4460563659668
1658443473.9147272,591,-124.15007019042969
1658443475.4275656,592,42.9486198425293
1658443478.3456411,593,-102.07758331298828
1658443484.8171136,595,-56.26306915283203
1658443493.0097432,597,1.7431367635726929
1658443494.5350282,598,9.495265007019043
1658443496.666808,599,-37.814903259277344
1658443501.2023644,600,-99.39640045166016
1658443512.7173653,602,-56.063777923583984
1658443515.9356985,603,-97.2996826171875
1658443521.9382694,604,-103.66716003417969
1658443526.9078567,606,-84.8865737915039
1658443536.981307,609,-23.745304107666016
1658443543.0394425,611,-65.39521789550781
1658443550.2811954,614,-130.67889404296875
1658443555.1370857,615,-51.64630126953125
1658443563.6257834,617,-117.59740447998047
1658443568.6671185,619,-25.911623001098633
1658443571.882762,621,-21.023605346679688
1658443583.7436235,623,-85.9913101196289
1658443589.2172217,624,-130.76571655273438
1658443597.4638753,627,-34.7844123840332
1658443603.7403693,629,-22.63004493713379
1658443605.3018105,630,33.86723709106445
1658443616.5713408,634,14.811386108398438
1658443621.3473399,636,-49.285945892333984
1658443626.4054642,638,13.93195915222168
1658443637.6838288,641,-50.955772399902344
1658443642.1579993,642,-65.60531616210938
1658443643.7367036,643,-20.192346572875977
1658443648.1827734,644,-89.78655242919922
1658443651.2022212,645,-9.577619552612305
1658443653.2038755,646,3.5098769664764404
1658443662.9764495,650,4.609496593475342
1658443667.4570415,652,-1.4504220485687256
1658443675.0278642,653,-103.3072280883789
1658443677.4464278,654,58.77882385253906
1658443682.5556765,655,32.21232604980469
1658443686.6145165,656,-41.97013854980469
1658443706.680683,659,-56.50545120239258
1658443708.1440861,660,10.605062484741211
1658443711.7222085,661,-89.34251403808594
1658443737.6258395,668,-30.049360275268555
1658443751.653559,671,-124.05278015136719
1658443764.2566712,676,-67.19835662841797
1658443767.3568258,677,-57.134944915771484
1658443770.4015803,678,-99.95804595947266
1658443780.6866863,681,20.47802734375
1658443789.858951,683,-32.754276275634766
1658443791.4080157,684,17.370704650878906
1658443795.3773603,685,-94.08857727050781
1658443807.681372,688,-59.41221237182617
1658443825.3483677,693,-17.182836532592773
1658443834.1333175,695,60.54461669921875
1658443844.3567684,696,-108.61833190917969
1658443850.9541292,697,-43.20482635498047
1658443858.4551187,698,-27.86530303955078
1658443863.9879446,700,-9.086105346679688
1658443877.6879923,703,24.80472183227539
1658443883.6822302,704,-44.72726821899414
1658443890.5767941,706,-58.498374938964844
1658443910.8181696,710,-127.14815521240234
1658443915.6406567,711,-51.87412643432617
1658443924.4187486,713,-67.12903594970703
1658443941.4245865,716,-87.62348937988281
1658443945.6705003,718,25.562971115112305
1658443951.618403,720,-4.171019554138184
1658443954.9687476,721,-125.85922241210938
1658443958.7720728,722,-41.74662780761719
1658443961.8843281,724,6.145592212677002
1658443965.9978237,726,-72.53802490234375
1658443969.6774993,727,-129.03468322753906
1658443974.006517,728,-55.67567443847656
1658443976.7805285,729,-112.15755462646484
1658443979.4356086,730,-25.47659683227539
1658443985.5569293,732,9.509148597717285
1658443989.2440345,733,-115.79141235351562
1658443990.7298186,734,32.22911834716797
1658444008.361262,739,-0.2112622708082199
1658444010.6947284,740,-92.72195434570312
1658444013.4758556,741,-83.07406616210938
1658444024.280744,743,-54.795494079589844
1658444029.4278889,744,-29.355884552001953
1658444035.7085116,745,7.6752800941467285
1658444042.3474417,746,-83.28868103027344
1658444068.48668,753,1.2559764385223389
1658444076.213398,756,-78.57006072998047
1658444079.8403134,757,-116.3219223022461
1658444083.7741003,759,22.734346389770508
1658444100.846262,764,-3.334221839904785
1658444102.541647,765,10.360808372497559
1658444106.0719244,766,-44.6528434753418
1658444122.5416756,769,-98.30197143554688
1658444125.3017447,770,-80.68087768554688
1658444139.6656075,773,-60.1041374206543
1658444141.2545614,774,10.985942840576172
1658444146.1960163,776,-122.33491516113281
1658444149.7559633,777,-39.039581298828125
1658444159.1991751,779,-98.13108825683594
1658444161.4546719,780,61.16538619995117
1658444164.1395369,781,-81.0060043334961
1658444165.804234,782,30.729995727539062
1658444170.1298685,783,-47.36781311035156
1658444186.4182994,789,-30.344179153442383
1658444192.1854122,790,-92.08519744873047
1658444197.733643,792,-32.02242660522461
1658444203.3275368,794,-13.154778480529785
1658444209.41189,796,-101.15142059326172
1658444222.2513285,797,-93.53564453125
1658444230.4713001,800,20.775083541870117
1658444232.117429,801,-19.25558853149414
1658444243.8906238,805,-45.24951171875
1658444246.1709497,806,26.409257888793945
1658444247.7980697,807,18.766590118408203
1658444249.8277898,808,-9.311622619628906
1658444262.7017524,811,-74.81574249267578
1658444270.4499562,814,39.10277557373047
1658444292.9370582,819,-132.63522338867188
1658444294.57124,820,37.357730865478516
1658444306.048468,822,-85.59701538085938
1658444312.3299634,823,-4.632643222808838
1658444314.9288006,824,-20.85480499267578
1658444319.3688312,826,-49.87653732299805
1658444322.056905,827,-8.205102920532227
1658444329.4653473,828,-122.8193130493164
1658444335.074333,829,-84.70751953125
1658444348.5439286,833,-51.8808479309082
1658444349.3320744,834,-15.508203506469727
1658444354.7713175,836,-123.72611236572266
1658444358.5330324,837,-106.02567291259766
1658444361.4914606,838,-110.39607238769531
1658444365.1839197,840,-5.508124351501465
1658444372.6757507,841,44.363136291503906
1658444381.1827517,844,-120.97013092041016
1658444384.6077707,846,18.5379695892334
1658444394.4422653,851,37.112606048583984
1658444399.4901638,852,-101.31678771972656
1658444409.900102,855,8.02496337890625
1658444420.0043633,858,-91.67911529541016
1658444426.904548,861,-83.68956756591797
1658444433.9765556,863,-47.50273132324219
1658444444.3988886,866,-32.45582580566406
1658444458.2204802,867,-128.19711303710938
1658444470.089507,871,26.090381622314453
1658444471.6053276,872,0.10153412818908691
1658444498.4578526,882,-30.437551498413086
1658444503.5663898,884,-30.476884841918945
1658444512.2920384,885,-77.67633056640625
1658444514.9660578,886,8.063376426696777
1658444518.6097167,887,-94.90350341796875
1658444526.619527,889,-107.25586700439453
1658444532.6514242,891,-0.4605281352996826
1658444539.3680356,893,-106.67350769042969
1658444545.7888522,896,19.69305992126465
1658444557.421585,898,32.05029296875
1658444559.4803462,899,28.859439849853516
1658444574.2860818,902,-105.20856475830078
1658444579.2511811,903,-103.45213317871094
1658444582.3641913,905,-19.613914489746094
1658444590.7642813,907,1.6881593465805054
1658444596.7339628,908,-43.81306076049805
1658444608.2865517,909,-75.52909851074219
1658444611.9104357,911,24.127138137817383
1658444626.8765159,912,-89.53071594238281
1658444636.060149,915,49.94106674194336
1658444654.63924,919,-83.55744934082031
1658444657.1266296,920,-57.17756271362305
1658444672.284399,922,-57.497684478759766
1658444680.3874176,924,-63.61060333251953
1658444695.527272,928,3.3929359912872314
1658444697.0522375,929,22.643125534057617
1658444707.035753,930,-57.05776596069336
1658444710.2946658,931,-122.32132720947266
1658444711.7271056,932,36.55665969848633
1658444713.2947125,933,-3.9050934314727783
1658444719.297903,934,-71.06278991699219
1658444726.5941122,936,-28.97817039489746
1658444743.7035918,940,-101.09774017333984
1658444746.964469,942,-9.144041061401367
1658444749.9330132,943,-101.3997802734375
1658444760.5317607,946,-11.373343467712402
1658444769.5007038,950,42.89360046386719
1658444780.6915748,953,13.272783279418945
1658444790.1942034,955,12.086028099060059
1658444795.6827073,956,-35.85211181640625
1658444802.9424667,957,-126.46127319335938
1658444818.4704452,961,-48.79273223876953
1658444825.9641538,963,30.018598556518555
1658444829.4037313,964,-70.33486938476562
1658444845.5423737,965,18.044572830200195
1658444847.0531952,966,2.331547975540161
1658444855.1644433,968,-58.72562026977539
1658444857.82713,969,62.01178741455078
1658444872.8718553,972,-60.227474212646484
1658444891.295906,977,-46.33917236328125
1658444903.2153776,979,-9.104965209960938
1658444906.7731473,980,-81.94602966308594
1658444913.2309523,982,-54.102203369140625
1658444914.8075845,983,35.195152282714844
1658444925.9206195,987,13.086204528808594
1658444947.9168692,989,-101.1390609741211
1658444951.475169,990,-121.76837921142578
1658444953.9874792,991,57.447444915771484
1658444957.047858,993,33.38277053833008
1658444960.783285,995,-70.60004425048828
1658444962.3958051,996,23.898757934570312
1658444970.80091,997,-103.80376434326172
1658444975.4648933,999,-25.239360809326172
1658444978.4251688,1000,26.07701301574707
1658444990.1177156,1002,-62.245540618896484
1658444992.9959219,1003,-45.90533447265625
1658444998.6339786,1004,-36.91584396362305
1658445002.0685835,1005,-128.1553497314453
1658445003.6908321,1006,-0.2595360577106476
1658445005.2842216,1007,4.75902795791626
1658445021.6933703,1012,-41.12277603149414
1658445026.2377338,1014,16.81723403930664
1658445038.7704678,1016,-70.82925415039062
1658445043.3642144,1017,-57.08848190307617
1658445044.9117556,1018,-15.05946159362793
1658445063.3568766,1023,-6.267094135284424
1658445081.3575718,1027,-80.99784088134766
1658445092.004575,1029,-17.50200653076172
1658445100.2649772,1030,-106.87581634521484
1658445134.6767302,1036,-55.2056770324707
1658445136.994705,1037,-20.801759719848633
