Wall time,Step,Value
1658475507.9720294,1,40.492881774902344
1658475510.0434992,2,27.16877555847168
1658475521.4810767,3,-4.7340922355651855
1658475526.7422454,4,55.95099639892578
1658475529.259241,5,51.15193176269531
1658475555.426645,6,-47.15746307373047
1658475564.8859718,7,41.95759963989258
1658475570.4476142,8,31.643651962280273
1658475571.8370092,9,2.012690544128418
1658475576.379143,10,56.97854232788086
1658475587.739651,11,31.56475830078125
1658475591.9556353,12,64.27749633789062
1658475605.5050976,13,-0.0031790025532245636
1658475611.8736424,14,19.847810745239258
1658475618.1891513,15,77.79105377197266
1658475626.3817275,16,52.28644943237305
1658475635.4742217,17,-22.590097427368164
1658475649.4135184,18,-49.306495666503906
1658475656.1911106,19,-11.631782531738281
1658475662.6372278,20,45.11034393310547
1658475669.853824,21,27.630651473999023
1658475674.9913306,22,104.67556762695312
1658475680.611844,23,37.4398078918457
1658475682.6764307,24,5.739442825317383
1658475690.1297364,25,53.843929290771484
1658475693.8386734,26,38.378047943115234
1658475697.0376768,27,29.239519119262695
1658475711.8673835,28,-2.1566758155822754
1658475714.4315789,29,10.08565616607666
1658475716.9634795,30,-2.2527759075164795
1658475724.0713482,31,8.382833480834961
1658475729.3147616,32,8.72274112701416
1658475756.49564,33,-62.96452713012695
1658475773.7545357,34,61.44689178466797
1658475775.3679204,35,30.193758010864258
1658475778.8290143,36,52.687278747558594
1658475790.0883167,37,-25.554792404174805
1658475792.919934,38,27.21010398864746
1658475809.8374763,39,13.358613967895508
1658475812.6126506,40,61.980567932128906
1658475837.9967387,41,-69.63196563720703
1658475842.6613274,42,16.584327697753906
1658475848.1201608,43,1.1187118291854858
1658475855.2203429,44,14.158604621887207
1658475873.3177488,45,-38.43446731567383
1658475884.5236733,46,-15.82607364654541
1658475890.2602372,47,-1.7800999879837036
1658475897.4903872,48,18.21373748779297
1658475903.9846346,49,55.98597717285156
1658475911.6136353,50,72.53041076660156
1658475918.164275,51,10.594635009765625
1658475931.0823836,52,53.036720275878906
1658475932.8439827,53,27.592620849609375
1658475937.7544897,54,62.91249084472656
1658475945.001336,55,52.495849609375
1658475952.336085,56,85.75811004638672
1658475954.0152335,57,21.520835876464844
1658475957.009103,58,71.92046356201172
1658475962.2839813,59,-1.243249773979187
1658475965.6788173,60,89.29934692382812
1658475967.1692786,61,7.436518669128418
1658475971.1378505,62,118.49928283691406
1658475979.7513893,63,-13.06849193572998
1658475992.344971,64,74.02259063720703
1658475997.5932012,65,21.794818878173828
1658476005.1062393,66,60.6781120300293
1658476006.5416822,67,7.66440486907959
1658476009.1139014,68,1.371722936630249
1658476022.4370508,69,18.554237365722656
1658476033.043576,70,35.84253692626953
1658476046.3744473,71,-30.513648986816406
1658476052.6617901,72,-10.788836479187012
1658476063.5628207,73,-12.682002067565918
1658476071.703414,74,46.76264572143555
1658476078.7755373,75,21.751693725585938
1658476092.2045941,76,20.8411808013916
1658476093.8925543,77,18.71217918395996
1658476102.0468311,78,25.508544921875
1658476110.9936984,79,69.6432876586914
1658476119.099851,80,44.539493560791016
1658476126.6430914,81,80.3619613647461
1658476129.6632404,82,37.790000915527344
1658476149.003937,83,9.360508918762207
1658476160.612109,84,7.4005303382873535
1658476178.760693,85,10.209197998046875
1658476184.1570103,86,-0.8741748929023743
1658476185.9684465,87,21.244855880737305
1658476188.8595154,88,10.007495880126953
1658476196.2638001,89,54.139034271240234
1658476203.8915336,90,43.3535270690918
1658476206.6035938,91,65.94103240966797
1658476214.9657514,92,86.69941711425781
1658476221.5722404,93,23.27220344543457
1658476238.668141,94,-37.91413116455078
1658476248.640689,95,31.42811393737793
1658476259.4293995,96,80.90614318847656
1658476261.9619868,97,-1.3817863464355469
