Wall time,Step,Value
1661072606.4985197,296,-58.35655212402344
1661072611.3832924,297,44.52934265136719
1661072617.1941035,298,-59.247169494628906
1661072619.7318318,299,-117.32574462890625
1661072648.9978554,307,-96.70944213867188
1661072655.1316237,309,-67.98136901855469
1661072671.0604405,313,-70.51979064941406
1661072678.2869587,317,11.402600288391113
1661072686.634838,319,-59.056495666503906
1661072688.1339297,320,30.253263473510742
1661072700.355388,323,-61.865875244140625
1661072749.8718011,338,-89.30721282958984
1661072751.5702062,339,-13.061528205871582
1661072772.681053,344,-40.76235580444336
1661072777.6501563,346,-41.43740463256836
1661072779.1385493,347,-4.330876350402832
1661072793.126505,351,-0.13907410204410553
1661072805.0818264,353,-98.93903350830078
1661072810.6766417,355,-6.365097522735596
1661072820.4870338,359,-11.24899959564209
1661072839.569055,363,-43.03759765625
1661072842.525124,364,-65.37983703613281
1661072849.0856407,365,-99.22501373291016
1661072852.9098322,366,-56.83494567871094
1661072861.3403978,367,26.72056770324707
1661072873.3952405,368,-65.6164321899414
1661072896.9752407,375,-115.12185668945312
1661072902.0469396,378,-47.134376525878906
1661072905.4071703,379,-31.54121208190918
1661072932.90979,387,-79.19827270507812
1661072946.1672852,391,-113.40238189697266
1661072950.229942,393,2.1999306678771973
1661072955.0953712,395,-49.14641571044922
1661072961.1993952,398,27.929567337036133
1661072971.137224,403,-13.365265846252441
1661072978.6554234,405,-105.08987426757812
1661072996.5202541,410,33.033775329589844
1661073008.967408,414,-84.93089294433594
1661073015.0170565,415,-121.7403564453125
1661073018.3126204,416,-103.01683807373047
1661073032.1206539,419,-86.51655578613281
1661073050.074541,422,-143.35459899902344
1661073054.562178,423,31.521085739135742
1661073062.396264,426,-6.247097015380859
1661073065.789185,427,-99.25479125976562
1661073077.0464184,431,-67.22437286376953
1661073090.116042,436,26.727319717407227
1661073094.8320005,437,2.8940043449401855
1661073097.9289913,438,-34.575870513916016
1661073103.2625086,440,-52.976654052734375
1661073104.7987068,441,-10.573272705078125
1661073108.2885406,442,-119.7342300415039
1661073113.249937,444,-32.737998962402344
1661073115.8153157,445,-118.30915832519531
1661073123.2272992,447,-79.62326049804688
1661073132.4114447,451,20.21666145324707
1661073138.1389356,453,-85.91764068603516
1661073140.0436368,454,0.6649144291877747
1661073142.8047388,455,-102.08976745605469
1661073148.6090193,457,-116.56636810302734
1661073158.0330532,461,-17.478464126586914
1661073163.5403757,462,-66.57612609863281
1661073176.6989605,466,-55.539913177490234
1661073179.9443643,467,-6.78997278213501
1661073184.0677476,469,37.803863525390625
1661073190.9715872,471,28.524980545043945
1661073199.066693,475,19.12554168701172
1661073205.8917959,476,-84.81912994384766
1661073213.6574986,479,47.40559387207031
1661073218.1682327,481,36.195594787597656
1661073221.4169023,482,-104.19184875488281
1661073225.9335144,484,29.621562957763672
1661073227.6586118,485,19.273944854736328
1661073238.5979664,488,-66.9654769897461
1661073242.7810144,489,-75.9651107788086
1661073246.3671215,490,13.752609252929688
1661073251.333598,492,-28.337186813354492
1661073259.6388175,495,-106.84298706054688
1661073269.819302,499,16.28968620300293
1661073290.7111876,503,-56.59798049926758
1661073301.1401806,504,-49.45085144042969
1661073324.5174596,510,-58.193355560302734
1661073327.4225223,511,-23.273563385009766
1661073333.2563665,512,-64.17977142333984
1661073337.993447,513,-103.70429992675781
1661073341.4319975,514,-55.586002349853516
1661073343.6393414,515,42.5192985534668
1661073355.7620485,518,-76.66729736328125
1661073357.5839772,519,3.1656501293182373
1661073361.6508121,520,-60.39808654785156
1661073365.2525063,521,-20.31098175048828
1661073383.0781834,524,-99.80015563964844
1661073418.7290432,531,-41.43115997314453
1661073432.1484554,534,-35.35267639160156
1661073442.0937338,535,-24.873760223388672
1661073453.038995,537,-76.72871398925781
1661073456.5097926,538,-40.98320770263672
1661073458.017155,539,12.611773490905762
1661073467.5219154,541,-81.78347778320312
1661073474.9720304,543,-1.3742798566818237
1661073483.9752836,545,-91.70635223388672
1661073488.7411206,547,15.246053695678711
1661073491.7795982,548,-50.76681900024414
1661073502.5578668,551,-120.3624038696289
1661073509.3497484,553,-109.20588684082031
1661073518.9178336,556,-97.86129760742188
1661073522.094133,557,87.17720031738281
1661073540.2150757,563,83.73357391357422
1661073542.4123156,564,-89.50526428222656
1661073545.4089882,565,-120.15950012207031
1661073559.4804854,569,-72.17362976074219
1661073568.7873642,572,-29.07761001586914
1661073576.9049997,574,-78.03792572021484
1661073590.8229425,577,-150.47242736816406
1661073602.234699,581,-28.220369338989258
1661073615.7896204,585,-59.95973205566406
1661073620.9185348,586,-85.69741821289062
1661073629.5670252,587,-131.32017517089844
1661073641.070593,589,-103.50627136230469
1661073649.4584162,591,-59.7691535949707
1661073651.1865017,592,12.16748046875
1661073669.5628908,593,-186.24476623535156
1661073674.7087893,595,-83.99732971191406
1661073682.7716804,597,-112.07992553710938
1661073691.596303,599,-126.9849853515625
1661073696.8729062,600,-81.9355239868164
1661073705.9330945,603,-107.2030029296875
1661073709.5950975,604,-43.0618896484375
1661073723.9032857,609,17.512344360351562
1661073743.661873,614,-88.59956359863281
1661073746.10922,615,-82.00251007080078
1661073754.745207,617,-103.1796646118164
1661073766.6199367,621,-105.54114532470703
1661073771.6776469,623,31.06930923461914
1661073775.097519,624,-61.838680267333984
1661073786.478908,627,-85.07474517822266
1661073790.5108125,629,-99.03087615966797
1661073793.4915383,630,-34.795738220214844
1661073808.1200473,634,-75.29170989990234
1661073816.4571066,638,-20.688785552978516
1661073825.5461588,641,-20.96100425720215
1661073827.3193874,642,37.71810531616211
1661073828.909134,643,24.944705963134766
1661073831.16028,644,-30.41366195678711
1661073833.1374502,645,-53.34368133544922
1661073846.0080457,650,-106.10069274902344
1661073853.3770103,652,16.525571823120117
1661073856.6394796,653,-99.9637222290039
1661073870.9829493,655,-78.33348846435547
1661073876.2246225,656,-36.427040100097656
1661073882.5890617,659,-6.56437349319458
1661073897.7718792,661,-91.29512786865234
1661073931.527633,668,-84.50698852539062
1661073946.0170023,671,-57.829071044921875
1661073963.8933005,676,-76.38677215576172
1661073967.7965477,677,-88.91246795654297
1661073971.9032779,678,-5.36996603012085
1661073979.0290978,681,-70.03337097167969
1661073982.5945148,683,-77.5176010131836
1661073985.3629327,684,-106.9318618774414
1661073988.2931979,685,-119.43284606933594
1661073996.5262897,688,-114.7691650390625
1661074013.3648243,693,-96.98100280761719
1661074021.5887735,695,-114.4961929321289
1661074028.2074943,697,-115.73555755615234
1661074029.7792075,698,28.0504093170166
1661074039.969686,700,24.729536056518555
1661074047.939909,703,-113.74107360839844
1661074050.8572044,704,-72.7528305053711
1661074059.8032646,706,-42.33710479736328
1661074080.0544443,711,-37.364784240722656
1661074088.1214359,713,-3.2016537189483643
1661074098.4652839,716,8.059687614440918
1661074104.6951358,718,-56.90351104736328
1661074112.968627,721,-41.4746208190918
1661074115.84629,722,-57.238197326660156
1661074123.048897,724,-110.26773834228516
1661074127.3402221,726,-57.922332763671875
1661074129.4866912,727,-83.78813171386719
1661074138.7825046,729,-45.012962341308594
1661074142.738283,730,-117.08438110351562
1661074148.4554658,732,-105.82197570800781
1661074150.0707867,733,40.851898193359375
1661074152.2001255,734,-29.628721237182617
1661074171.6347725,739,35.81916046142578
1661074191.44441,743,-56.49897384643555
1661074197.9237843,745,-56.355690002441406
1661074239.7173407,757,-70.34607696533203
1661074249.3775847,759,-78.30213165283203
1661074270.4072268,765,10.612137794494629
1661074273.4393015,766,-71.34896087646484
1661074278.7301571,769,-30.544750213623047
1661074284.146514,770,-99.10948944091797
1661074294.6657333,773,5.358114242553711
1661074303.381926,776,5.388704299926758
1661074311.429832,777,-142.77987670898438
1661074317.3565404,779,-9.81267261505127
1661074319.541138,780,-20.504724502563477
1661074322.0954244,781,-58.48323440551758
1661074326.3699868,782,-103.31626892089844
1661074329.1735642,783,-38.03569412231445
1661074350.761258,789,-91.19093322753906
1661074363.0506988,792,-70.9828109741211
1661074412.3835154,805,17.89919662475586
1661074416.3338327,806,-109.34403991699219
1661074419.5037274,807,-53.77876281738281
1661074421.7982821,808,-45.16089630126953
1661074431.457848,811,-8.864809036254883
1661074451.552674,819,-107.81160736083984
1661074455.8280854,820,-39.93492889404297
1661074506.8946304,828,-84.79498291015625
1661074511.0214756,829,54.54203796386719
1661074527.23582,833,-110.20221710205078
1661074529.8913598,834,-41.61854553222656
1661074541.4935079,836,-17.534578323364258
1661074544.4288223,837,-89.32445526123047
1661074564.1769974,840,-115.27467346191406
1661074567.9638596,841,-75.04027557373047
1661074578.2720602,844,-71.74031066894531
1661074588.1850386,846,-2.9217047691345215
1661074606.3252342,851,-104.73017883300781
1661074612.245894,852,-107.35169219970703
1661074619.0204518,855,-48.359474182128906
1661074630.6601999,858,3.3225326538085938
1661074639.9119344,861,-37.61591720581055
1661074645.9045088,863,-76.0267333984375
1661074655.097609,866,72.8946533203125
1661074663.9718995,867,-65.98503112792969
1661074689.7459266,871,-53.35731887817383
1661074694.0885057,872,9.202046394348145
1661074736.8410194,885,-75.7769546508789
1661074739.9521782,886,-4.301274299621582
1661074746.1558528,887,-55.81460952758789
1661074760.6958141,891,-38.3276481628418
1661074772.1747508,893,-96.4961166381836
1661074782.0664725,896,-104.14341735839844
1661074788.9657154,898,55.75290298461914
1661074792.0497296,899,54.757450103759766
1661074800.5968566,902,19.556047439575195
1661074802.930373,903,4.776436805725098
1661074820.4567626,908,-103.66366577148438
1661074832.3044748,909,-129.23648071289062
1661074842.3261633,911,-106.81905364990234
1661074845.8276489,912,-64.88728332519531
1661074864.0615559,915,-77.08236694335938
1661074880.1199443,919,-83.95858764648438
1661074886.2557719,920,-80.36856079101562
1661074892.8067417,922,-60.685943603515625
1661074913.3213243,929,-22.966405868530273
1661074918.2584689,931,31.269054412841797
1661074920.5345457,932,-102.7826156616211
1661074928.1461453,933,-125.06810760498047
1661074936.725051,936,-14.978154182434082
1661074951.9461315,940,-33.48971176147461
1661074961.6855521,942,-86.9651107788086
1661074963.4898922,943,20.652313232421875
1661074968.625679,946,4.889852523803711
1661074998.6819103,950,-114.32228088378906
1661075010.672172,953,-62.46759796142578
1661075029.3965075,956,-6.022676467895508
1661075045.4083834,961,20.864788055419922
1661075054.5358033,964,-20.680200576782227
1661075060.1502416,966,1.470129370689392
1661075063.2736943,968,32.770118713378906
1661075065.6296945,969,67.180419921875
1661075103.5741138,979,17.060850143432617
1661075106.2950084,980,-39.71763610839844
1661075113.1680694,983,45.41064453125
1661075131.4314265,987,-55.794029235839844
1661075150.5103388,991,-50.79364776611328
1661075162.5691493,993,7.0403947830200195
1661075174.2483854,995,-54.74587631225586
1661075188.9787152,997,-47.39310073852539
1661075194.805564,999,-35.52849197387695
1661075199.191801,1000,-107.25338745117188
1661075209.4018068,1003,-12.58034896850586
1661075217.264575,1004,-83.50257873535156
1661075219.9917605,1005,-111.6680679321289
1661075224.5607054,1007,19.73565101623535
1661075243.5487688,1012,42.73436737060547
1661075252.0884671,1014,-126.29207611083984
1661075260.009588,1016,-92.1791763305664
1661075287.11679,1023,-7.2658562660217285
1661075303.6924376,1027,-20.08521270751953
1661075307.3063984,1029,38.03818893432617
1661075310.0756042,1030,-69.03648376464844
1661075341.803076,1036,-36.10392379760742
1661075343.3414001,1037,20.010635375976562
1661075344.8690917,1038,0.45419323444366455
1661075352.6693585,1039,-114.91336059570312
1661075357.4183667,1040,-43.84397506713867
1661075368.864632,1044,52.21223831176758
1661075375.5375388,1047,20.082632064819336
1661075413.2756538,1057,-22.895788192749023
1661075416.3368688,1059,-6.621735095977783
1661075420.4676847,1060,-67.20015716552734
1661075422.0024796,1061,40.16410827636719
1661075430.4689634,1063,-29.69819450378418
1661075439.5803807,1066,-67.26969909667969
1661075447.47507,1068,-53.29060363769531
1661075452.6076212,1070,-6.670281410217285
1661075454.6652951,1071,12.42489242553711
1661075456.862474,1072,-44.24053192138672
1661075459.1634274,1073,24.20496368408203
1661075463.7672179,1074,-111.37915802001953
1661075465.3276386,1075,42.315433502197266
1661075471.5270064,1078,-0.3917129933834076
1661075473.1355467,1079,-13.831135749816895
1661075477.235462,1081,6.124960899353027
1661075482.2148528,1082,-77.26701354980469
1661075483.8137076,1083,33.6202278137207
1661075493.7539139,1086,9.99179458618164
1661075495.718596,1087,18.09407615661621
1661075501.126788,1088,-105.58781433105469
1661075528.6840308,1092,-7.592255592346191
1661075544.681023,1099,38.1796760559082
1661075548.467374,1101,4.24188756942749
1661075553.400457,1103,55.70535659790039
1661075556.5160575,1104,-27.806467056274414
1661075556.7796614,1105,-12.068507194519043
1661075565.3400855,1108,-88.55475616455078
1661075571.2690852,1110,46.14459228515625
1661075582.2405097,1112,-3.7251458168029785
1661075586.1425695,1113,-76.61485290527344
1661075591.1669586,1115,33.09729766845703
1661075619.187957,1120,-22.759571075439453
1661075622.8056183,1122,-3.549076557159424
1661075625.2157052,1123,50.82137680053711
1661075636.3370087,1126,30.392719268798828
1661075648.0856183,1127,-75.13178253173828
1661075665.488422,1129,-49.81592559814453
1661075669.4588838,1130,-48.6842041015625
1661075679.6319554,1133,17.240692138671875
1661075688.550361,1135,-63.87921905517578
1661075697.833347,1136,-57.87560272216797
1661075703.8754025,1137,-47.63351058959961
1661075716.4209037,1140,14.454752922058105
1661075751.2759178,1147,-37.04249954223633
1661075763.7939196,1149,3.9165549278259277
1661075772.92267,1151,-13.200364112854004
1661075777.54515,1152,-52.87176513671875
1661075783.8738484,1153,-45.14403533935547
1661075830.8700457,1161,64.30905151367188
1661075839.4772182,1163,32.67995834350586
1661075857.4308908,1165,33.23917770385742
1661075866.2219265,1168,4.778359413146973
1661075887.3707597,1174,-30.911405563354492
1661075890.018666,1175,-23.854808807373047
1661075894.2272627,1177,-28.474903106689453
1661075895.781718,1178,44.60801696777344
1661075897.401024,1179,3.3711225986480713
1661075921.9828503,1183,-75.17403411865234
1661075930.8654416,1185,32.65483474731445
1661075943.4453988,1187,-72.83648681640625
1661075949.1421645,1190,-13.91232681274414
1661075956.3821554,1191,-32.43427658081055
1661075974.0915797,1194,-4.502585411071777
1661075976.8685422,1195,-68.7509536743164
1661075986.8036587,1198,-45.65467071533203
1661075994.037553,1199,-45.167335510253906
1661076003.816728,1202,-16.96847915649414
1661076014.582032,1206,-34.893096923828125
1661076016.9977636,1207,32.947296142578125
1661076019.9559333,1208,55.428794860839844
1661076057.2566242,1214,40.45521545410156
1661076060.0920072,1215,76.30268859863281
1661076075.5036824,1219,-61.79182434082031
1661076087.679419,1224,16.61569595336914
1661076097.3821611,1226,19.0741024017334
1661076115.1645305,1230,-30.054500579833984
1661076127.7274332,1233,-36.84071731567383
1661076157.416498,1239,-38.61820983886719
1661076166.1632745,1241,59.23064422607422
1661076180.5919135,1245,-42.45827865600586
1661076190.3202462,1247,-48.884273529052734
1661076200.3913643,1250,4.800200939178467
1661076207.3993185,1251,-77.9407730102539
1661076208.9173236,1252,-7.935864448547363
1661076214.9332616,1253,-20.35179901123047
1661076221.6872158,1255,-11.519267082214355
1661076232.0892398,1257,-21.030197143554688
1661076233.7319486,1258,11.408924102783203
1661076248.8003855,1261,-28.094112396240234
1661076250.3547022,1262,-5.023120880126953
1661076281.0005143,1268,-88.35967254638672
1661076316.0625834,1272,-67.52021026611328
1661076337.4879522,1277,-92.23197937011719
1661076340.3605118,1278,-49.56642150878906
1661076344.1499753,1279,-27.255704879760742
1661076360.2108204,1283,-41.18433380126953
1661076367.5037284,1286,-2.6406588554382324
1661076380.1860034,1291,-65.58798217773438
1661076390.9358857,1294,21.50780487060547
1661076410.4854147,1299,-72.6504898071289
1661076413.1201313,1300,-83.88243865966797
1661076426.8027542,1303,2.441729784011841
1661076436.7319372,1307,-14.506962776184082
1661076458.8473141,1311,-38.79546356201172
1661076479.7264376,1316,-55.735599517822266
1661076492.014399,1321,6.92318868637085
1661076498.2429955,1323,-33.10154342651367
1661076508.1001542,1326,-55.54490661621094
1661076511.2259839,1327,-39.95097732543945
1661076516.1487489,1329,-48.76725387573242
1661076534.9897852,1336,-19.584932327270508
1661076577.40355,1346,-19.085674285888672
1661076588.9772158,1349,-47.23978042602539
1661076599.3085868,1352,-12.70626163482666
1661076603.673017,1353,-83.23709869384766
1661076609.3509514,1355,-32.1328125
1661076622.7299874,1359,-44.14714813232422
1661076630.824985,1361,-56.710201263427734
1661076643.5990965,1365,-8.949853897094727
1661076651.1075928,1366,-53.007591247558594
1661076653.3967435,1367,11.206779479980469
1661076655.8552349,1368,-61.73558044433594
1661076659.031077,1369,-32.792476654052734
1661076681.561878,1376,-34.505496978759766
1661076683.79251,1377,8.885053634643555
1661076696.2393684,1381,-50.745845794677734
1661076718.8654673,1386,32.48109436035156
1661076722.0261972,1387,0.3244670331478119
1661076734.211474,1391,-51.33890151977539
1661076742.3819208,1394,26.294845581054688
1661076752.0421317,1398,-29.18901252746582
1661076833.0148702,1418,-19.271575927734375
1661076843.875954,1422,4.125010013580322
1661076880.3910966,1432,-4.147251605987549
1661076883.1438713,1433,-13.554279327392578
1661076896.7978668,1437,-27.42816925048828
1661076900.774248,1439,-13.568550109863281
1661076902.4027846,1440,28.599315643310547
1661076907.7011702,1441,-25.678482055664062
1661076910.1945884,1442,-43.23218536376953
1661076922.8038404,1445,-38.476829528808594
1661076927.4692702,1448,22.22513771057129
1661076931.653882,1450,-74.80857849121094
1661076935.7493935,1452,-8.296195030212402
1661076938.5675266,1453,-8.581796646118164
1661076950.9395196,1456,13.486197471618652
1661076957.083218,1458,-44.991851806640625
1661076964.1157315,1459,-85.99322509765625
1661076973.7869084,1461,-109.10375213623047
1661076979.9501505,1462,-48.16865921020508
1661076985.7277808,1464,-31.89645004272461
1661077010.2011642,1471,13.432120323181152
1661077024.0511298,1474,-18.283672332763672
1661077026.820069,1475,27.26371955871582
1661077029.9589446,1477,35.65983581542969
1661077063.6953073,1484,-18.24310874938965
1661077083.8982034,1488,-22.780607223510742
1661077098.3621364,1491,-23.828493118286133
1661077112.0489662,1494,-84.20974731445312
1661077118.704812,1495,-28.990947723388672
1661077132.0591025,1499,-5.7632575035095215
1661077133.6815033,1500,16.607873916625977
1661077147.350079,1503,57.03668212890625
1661077171.829998,1510,-18.864259719848633
1661077174.4268436,1511,50.2824821472168
1661077176.4805942,1512,22.00429916381836
1661077192.2413647,1514,-61.73603057861328
1661077202.095894,1516,81.31460571289062
1661077205.3543823,1517,-30.955665588378906
1661077236.1591876,1524,-39.05117416381836
1661077249.2521255,1529,22.17042350769043
1661077269.3798306,1535,19.754060745239258
1661077284.2452435,1538,-13.254416465759277
1661077287.170847,1539,11.09477710723877
1661077292.584062,1542,33.213558197021484
1661077313.185011,1549,44.16484832763672
1661077325.8682902,1552,-49.03730010986328
1661077328.5178638,1553,-46.89015579223633
1661077330.0333383,1554,-9.318602561950684
1661077352.7275832,1563,-65.2353515625
1661077361.1206963,1566,-3.2352547645568848
1661077364.2560244,1567,-53.50373077392578
1661077370.6994476,1569,9.144516944885254
1661077375.7882183,1571,-41.299896240234375
1661077381.1333067,1572,-63.3007698059082
1661077384.0935915,1573,-37.106285095214844
1661077390.3639424,1574,-41.218082427978516
1661077403.9001727,1577,60.42276382446289
1661077418.0131643,1581,-2.0166985988616943
1661077421.0602043,1582,6.035211086273193
1661077435.0926762,1586,-1.5030192136764526
1661077455.4779952,1591,-17.876476287841797
1661077473.1062112,1596,19.70534324645996
1661077477.515975,1597,-69.82231140136719
1661077479.4681268,1598,33.610107421875
1661077488.5487804,1602,-36.428428649902344
1661077490.702614,1603,17.1844425201416
1661077499.2435896,1604,-85.75338745117188
1661077529.505005,1612,19.123680114746094
1661077548.7402427,1615,-31.06950569152832
1661077562.26624,1617,-81.68667602539062
1661077586.7534926,1623,-65.24292755126953
1661077595.7523963,1625,10.71713924407959
1661077610.1776812,1628,-30.96999740600586
1661077621.9941287,1632,-35.69234085083008
1661077642.3539608,1636,-13.384025573730469
1661077653.4921868,1638,-46.80970764160156
1661077667.2574503,1641,-40.00791549682617
1661077669.1353443,1642,5.456435203552246
1661077694.3038597,1647,30.438007354736328
1661077699.5340657,1648,-17.38739776611328
1661077720.6123056,1652,41.402252197265625
1661077727.041359,1653,-16.08776092529297
1661077736.1075618,1654,-112.1409683227539
1661077742.3625503,1655,-81.62648010253906
1661077751.3357265,1657,24.110702514648438
1661077761.8052166,1659,7.369820594787598
1661077784.1890168,1663,59.71151351928711
1661077791.4203894,1665,-45.579185485839844
1661077800.6084986,1667,-3.2124390602111816
1661077810.0496643,1670,-34.19599151611328
1661077820.0880277,1671,-18.468069076538086
1661077841.7128413,1675,-11.056990623474121
1661077872.0850928,1678,-7.708672523498535
1661077876.7532039,1680,30.296052932739258
1661077899.2469923,1686,-14.364959716796875
1661077901.400147,1687,-5.5702805519104
1661077910.359524,1688,-10.079193115234375
1661077917.330644,1689,-25.46986198425293
1661077932.4529738,1694,-31.641782760620117
1661077936.9730263,1695,-79.916015625
1661077940.7536683,1696,-65.02779388427734
1661077952.289061,1700,0.7349588871002197
1661077961.5001242,1703,-15.497854232788086
1661077969.5521567,1705,-63.87226486206055
1661077975.9108548,1708,9.877272605895996
1661077980.4745715,1710,42.599769592285156
1661077984.9779575,1711,0.5323563814163208
1661077988.3811553,1712,-50.557350158691406
1661077995.6004317,1713,41.236854553222656
1661078019.3320282,1719,-16.148391723632812
1661078035.5480845,1723,-49.81161880493164
1661078037.9258833,1724,35.265384674072266
1661078044.6978114,1725,1.0430268049240112
1661078047.91086,1726,-9.4673490524292
1661078066.402635,1731,-105.11016845703125
1661078105.0023644,1739,-1.5555719137191772
1661078107.0417814,1740,-66.26422882080078
1661078118.8616905,1744,-64.48726654052734
1661078123.117309,1746,-2.624734878540039
1661078133.4936385,1749,-44.575679779052734
1661078137.9116397,1751,48.48320388793945
1661078140.0741048,1752,6.138494968414307
1661078145.2685637,1754,18.723337173461914
1661078151.0932598,1755,-101.69886016845703
1661078192.237531,1763,-46.087158203125
1661078194.6642272,1764,-45.86193084716797
1661078200.370232,1766,-63.79842758178711
1661078233.448248,1776,-6.081969261169434
1661078238.144212,1778,-48.00111389160156
1661078248.4779286,1781,9.197566032409668
1661078258.9399974,1785,-39.31842041015625
1661078262.1269767,1786,-71.94548034667969
1661078264.3929708,1787,56.14510726928711
1661078271.7690861,1790,19.732303619384766
1661078278.524623,1793,3.2720718383789062
1661078287.0132258,1795,-42.28199005126953
1661078293.2321386,1797,23.493165969848633
1661078303.2207782,1801,10.238687515258789
1661078311.3238862,1803,-29.620159149169922
1661078325.8652818,1809,16.318946838378906
1661078335.2573726,1811,-1.1928348541259766
1661078351.47189,1815,-30.102035522460938
1661078373.9232628,1820,11.785592079162598
1661078384.7449083,1824,9.924549102783203
1661078396.326859,1827,-14.788617134094238
1661078397.9213102,1828,18.452171325683594
1661078406.2367866,1830,21.977964401245117
1661078412.7436585,1831,-43.401187896728516
1661078423.2178507,1833,19.36363983154297
1661078425.1708558,1834,15.787762641906738
1661078426.6691096,1835,15.314635276794434
1661078430.0999503,1837,-13.394429206848145
1661078433.1750734,1839,30.883586883544922
1661078452.8418658,1846,23.193655014038086
1661078454.7185667,1847,17.535091400146484
1661078457.0148652,1848,25.597150802612305
1661078460.398276,1849,-40.67413330078125
1661078468.326906,1852,24.313766479492188
1661078531.0576582,1861,-28.1801700592041
1661078550.108657,1866,54.57048034667969
1661078555.0201957,1867,34.19240951538086
1661078563.9419844,1868,-63.80916976928711
1661078581.0792072,1872,-48.11382293701172
1661078584.4285295,1873,-34.866180419921875
1661078590.3987079,1875,7.802838325500488
1661078600.8304634,1878,-24.84522247314453
1661078608.830149,1881,64.28347778320312
1661078617.8744924,1884,47.18925857543945
1661078624.8358352,1885,-25.657934188842773
1661078629.602126,1887,84.41517639160156
1661078634.768102,1889,37.9616584777832
