#vmp_1_2 for training
#static x_rpm_04 rpm_0_4 x_rpm_0_8 rpm_0_8 x_rpm_1_2 rpm_1_2 x_rpm_1_6 rpm_1_6 x_eight_shape eight_shape for four agents
1 89 2 90 3 77 4 71 5 46 6 75 
1 94 2 94 3 92 4 85 5 73 6 96
1 96 2 95 3 97 4 85 5 59 6 85
1 90 2 88 3 86 4 76 5 82 6 83
