#vmp_0_8 for training
#static x_rpm_04 rpm_0_4 x_rpm_0_8 rpm_0_8 x_rpm_1_2 rpm_1_2 x_rpm_1_6 rpm_1_6 x_eight_shape eight_shape for four agents
0.8 99  1.8 97  2.8 97 3.8 87 4.8 13 5.8 97
0.8 100 1.8 91  2.8 90 3.8 46 4.8 17 5.8 79
0.8 97  1.8 100 2.8 83 3.8 67 4.8 9 5.8 83
0.8 69  1.8 79  2.8 85 3.8 75 4.8 12 5.8 86


