1661367543.1433575,0
1661367543.148482,0
1661367543.1487527,0
1661367543.1498103,0
1661367543.149957,0
1661367543.1500704,0
1661367543.150478,0
1661367543.1505594,0
1661367543.150603,0
1661367543.1506312,0
1661367543.1506715,0
1661367543.1508863,0
1661367543.1510043,0
1661367543.1510465,0
1661367543.1561804,0
1661367543.159331,0
1661367543.159378,0
1661367543.159428,0
1661367543.1594784,0
1661367543.1594925,0
1661367543.159571,0
1661367543.1596756,0
1661367543.1597524,0
1661367543.1597698,0
1661367543.161063,0
1661367543.1613617,0
1661367543.161651,0
1661367543.1619296,0
1661367543.1619527,0
1661367543.1619906,0
1661367543.162044,0
1661367543.1620786,0
1661367543.162095,0
1661367543.1623344,0
1661367543.1623888,0
1661367543.1624322,0
1661367543.1624484,0
1661367543.162476,0
1661367543.1625028,0
1661367543.162529,0
1661367543.162549,0
1661367543.1625867,0
1661367543.162616,0
1661367543.1626475,0
1661367543.1626632,0
1661367543.1626844,0
1661367543.1627316,0
1661367543.1627686,0
1661367543.162792,0
1661367543.162797,0
1661367543.1628458,0
1661367543.1628647,0
1661367543.1628737,0
1661367543.1628797,0
1661367543.1628842,0
1661367543.1628895,0
1661367543.1628947,0
1661367543.1629047,0
1661367543.1629117,0
1661367543.1629152,0
1661367543.1629188,0
1661367543.1629295,0
1661367543.1629355,0
1661367543.1629398,0
1661367543.162948,0
1661367543.162953,0
1661367543.1629593,0
1661367543.1629646,0
1661367543.1629746,0
1661367543.1629837,0
1661367543.162999,0
1661367543.1630082,0
1661367543.1630125,0
1661367543.1630175,0
1661367543.1630206,0
1661367543.163029,0
1661367543.163033,0
1661367543.1630473,0
1661367543.1630514,0
1661367543.1630552,0
1661367543.163058,0
1661367543.16307,0
1661367543.1630745,0
1661367543.1630785,0
1661367543.163086,0
1661367543.1630893,0
1661367543.1631021,0
1661367543.1631064,0
1661367543.1631107,0
1661367543.1631136,0
1661367543.1631217,0
1661367543.1631274,0
1661367543.1631322,0
1661367543.1631405,0
1661367543.1631439,0
1661367543.163159,0
1661367543.1632001,0
1661367543.1724567,0
1661367543.1974163,0
1661367543.2063806,0
1661367543.206515,0
1661367543.2121587,0
1661367543.2230432,0
1661367543.2488682,0
1661367543.2596016,0
1661367543.2596445,0
1661367543.2631524,0
1661367543.276338,0
1661367543.2815866,0
1661367543.3022006,0
1661367543.3067355,0
1661367543.3108826,0
1661367543.3225853,0
