1661366630.1970608,0
1661366630.1970792,0
1661366630.1970985,0
1661366630.1971204,0
1661366630.2017412,0
1661366630.2017562,0
1661366630.2018013,0
1661366630.2018259,0
1661366630.201841,0
1661366630.2018528,0
1661366630.2018602,0
1661366630.2018745,0
1661366630.2018921,0
1661366630.2018993,0
1661366630.201915,0
1661366630.2019267,0
1661366630.2019393,0
1661366630.201948,0
1661366630.2019634,0
1661366630.201973,0
1661366630.2020025,0
1661366630.2020102,0
1661366630.2020457,0
1661366630.2020626,0
1661366630.202098,0
1661366630.2021232,0
1661366630.2021446,0
1661366630.2022216,0
1661366630.2022362,0
1661366630.2022502,0
1661366630.2022629,0
1661366630.2022724,0
1661366630.2023044,0
1661366630.2023115,0
1661366630.2023237,0
1661366630.2023413,0
1661366630.2023518,0
1661366630.2023637,0
1661366630.2023716,0
1661366630.202378,0
1661366630.202405,0
1661366630.2024403,0
1661366630.202455,0
1661366630.2024705,0
1661366630.2024825,0
1661366630.2024922,0
1661366630.2025194,0
1661366630.202538,0
1661366630.2049985,0
1661366630.2050054,0
1661366630.2050118,0
1661366630.2050447,0
1661366630.2050524,0
1661366630.2050638,0
1661366630.2050843,0
1661366630.2050943,0
1661366630.205098,0
1661366630.2051053,0
1661366630.2051098,0
1661366630.2092645,0
1661366630.2096477,0
1661366630.2096767,0
1661366630.209689,0
1661366630.2128432,0
1661366630.2128558,0
1661366630.2128692,0
1661366630.212877,0
1661366630.2129047,0
1661366630.212914,0
1661366630.2129264,0
1661366630.212938,0
1661366630.2129548,0
1661366630.2129614,0
1661366630.2129853,0
1661366630.2129996,0
1661366630.213018,0
1661366630.2142768,0
1661366630.218248,0
1661366630.2182503,0
1661366630.218255,0
1661366630.2182572,0
1661366630.2182589,0
1661366630.2182634,0
1661366630.218276,0
1661366630.218279,0
1661366630.2185647,0
1661366630.2185912,0
1661366630.2190561,0
1661366630.2190597,0
1661366630.219064,0
1661366630.2190719,0
1661366630.2191107,0
1661366630.2191145,0
1661366630.2202604,0
1661366630.2202625,0
1661366630.2202644,0
1661366630.2205188,0
1661366630.2300456,0
1661366630.2340133,0
1661366630.2449136,0
1661366630.2567632,0
1661366630.2654939,0
1661366630.2755392,0
1661366630.28514,0
1661366630.2943475,0
1661366630.307671,0
1661366630.3203719,0
1661366630.3307548,0
1661366630.337927,0
1661366630.345463,0
1661366630.3554938,0
1661366630.3652608,0
1661366630.3748553,0
1661366630.387287,0
1661366630.3942888,0
1661366630.402975,0
1661366630.4144456,0
1661366630.4235973,0
1661366630.4382257,0
1661366630.4458153,0
1661366630.4543808,0
1661366630.4646223,0
1661366630.476688,0
1661366630.4857447,0
1661366630.4943628,0
1661366630.5105257,0
1661366630.5290964,0
1661366630.5340006,0
1661366630.5390043,0
1661366630.5457852,0
1661366630.5558228,0
1661366630.5652115,0
1661366630.576003,0
1661366630.5843658,0
1661366630.5935678,0
1661366630.6037886,0
1661366630.6143765,0
1661366630.623953,0
1661366630.6344886,0
1661366630.6462777,0
1661366630.6547554,0
1661366630.66359,0
1661366630.6772857,0
1661366630.6884723,0
1661366630.6954465,0
1661366630.7038991,0
1661366630.7163155,0
1661366630.7255201,0
1661366630.7348006,0
1661366630.7434545,0
1661366630.757062,0
1661366630.767746,0
1661366630.776344,0
1661366630.7836297,0
1661366630.795419,0
1661366630.8039575,0
1661366630.8202271,0
1661366630.8275242,0
1661366630.83585,0
1661366630.8452039,0
1661366630.8538008,0
1661366630.8631814,0
1661366630.8747842,0
1661366630.8842065,0
1661366630.8969543,0
1661366630.9038696,0
1661366630.915967,0
1661366630.9233408,0
1661366630.9358869,0
1661366630.9454362,0
1661366630.9571245,0
1661366630.964246,0
1661366630.9741633,0
1661366630.9862792,0
1661366630.9947133,0
1661366631.0039024,0
1661366631.0153303,0
1661366631.0271394,0
1661366631.0335593,0
1661366631.0428295,0
1661366631.0547972,0
1661366631.065045,0
1661366631.0739758,0
1661366631.0860023,0
1661366631.0949183,0
1661366631.1034198,0
1661366631.1139164,0
1661366631.1231585,0
